name,expression,age,replicate,Experiment,gene,CO2.level,CO2.level2,Temp.level,Temp.level2,pH,pH.sd,CO2,CO2.sd,Temp,Temp.sd,Salinity,DO,DO.sd,PO2,PO2.sd,Alkalinity,Alkalinity.sd,DIC,DIC.sd,fCO2,fCO2.sd,Carbonate,Carbonate.sd
17H 10dph 4,2.279907435,T,4,exp3,nhe3,2200uatm,H,17C,L,7.51,0.01,1952,39,17.6,0.3,31,8.57,0.15,22.4,0.4,2047,20,2066,21,1945,39,35,1
17H 10dph 5,4.248942742,T,5,exp3,nhe3,2200uatm,H,17C,L,7.51,0.01,1952,39,17.6,0.3,31,8.57,0.15,22.4,0.4,2047,20,2066,21,1945,39,35,1
17H 1dph 1,1.089178221,Y,1,exp3,nhe3,2200uatm,H,17C,L,7.51,0.01,1952,39,17.6,0.3,31,8.57,0.15,22.4,0.4,2047,20,2066,21,1945,39,35,1
17H 1dph 2,2.651695439,Y,2,exp3,nhe3,2200uatm,H,17C,L,7.51,0.01,1952,39,17.6,0.3,31,8.57,0.15,22.4,0.4,2047,20,2066,21,1945,39,35,1
17H 1dph 3,0.949115374,Y,3,exp3,nhe3,2200uatm,H,17C,L,7.51,0.01,1952,39,17.6,0.3,31,8.57,0.15,22.4,0.4,2047,20,2066,21,1945,39,35,1
17H 1dph 4,0.835123493,Y,4,exp3,nhe3,2200uatm,H,17C,L,7.51,0.01,1952,39,17.6,0.3,31,8.57,0.15,22.4,0.4,2047,20,2066,21,1945,39,35,1
17H 1dph 5,9.739729174,Y,5,exp3,nhe3,2200uatm,H,17C,L,7.51,0.01,1952,39,17.6,0.3,31,8.57,0.15,22.4,0.4,2047,20,2066,21,1945,39,35,1
17VH 10dph 1,3.331094924,T,1,exp3,nhe3,4200uatm,VH,17C,L,7.2,0.02,4056,204,17.4,0.2,31,8.79,0.15,22.9,0.4,2053,24,2174,16,4042,203,18,1
17VH 10dph 2,5.845716703,T,2,exp3,nhe3,4200uatm,VH,17C,L,7.2,0.02,4056,204,17.4,0.2,31,8.79,0.15,22.9,0.4,2053,24,2174,16,4042,203,18,1
17VH 10dph 3,1.487118119,T,3,exp3,nhe3,4200uatm,VH,17C,L,7.2,0.02,4056,204,17.4,0.2,31,8.79,0.15,22.9,0.4,2053,24,2174,16,4042,203,18,1
17VH 10dph 4,1.917017225,T,4,exp3,nhe3,4200uatm,VH,17C,L,7.2,0.02,4056,204,17.4,0.2,31,8.79,0.15,22.9,0.4,2053,24,2174,16,4042,203,18,1
17VH 10dph 5,3.502442318,T,5,exp3,nhe3,4200uatm,VH,17C,L,7.2,0.02,4056,204,17.4,0.2,31,8.79,0.15,22.9,0.4,2053,24,2174,16,4042,203,18,1
17VH 1dph 1,5.321252769,Y,1,exp3,nhe3,4200uatm,VH,17C,L,7.2,0.02,4056,204,17.4,0.2,31,8.79,0.15,22.9,0.4,2053,24,2174,16,4042,203,18,1
17VH 1dph 2,11.94214159,Y,2,exp3,nhe3,4200uatm,VH,17C,L,7.2,0.02,4056,204,17.4,0.2,31,8.79,0.15,22.9,0.4,2053,24,2174,16,4042,203,18,1
17VH 1dph 3,0.617194316,Y,3,exp3,nhe3,4200uatm,VH,17C,L,7.2,0.02,4056,204,17.4,0.2,31,8.79,0.15,22.9,0.4,2053,24,2174,16,4042,203,18,1
17VH 1dph 4,0.562755891,Y,4,exp3,nhe3,4200uatm,VH,17C,L,7.2,0.02,4056,204,17.4,0.2,31,8.79,0.15,22.9,0.4,2053,24,2174,16,4042,203,18,1
17VH 1dph 5,0.556167459,Y,5,exp3,nhe3,4200uatm,VH,17C,L,7.2,0.02,4056,204,17.4,0.2,31,8.79,0.15,22.9,0.4,2053,24,2174,16,4042,203,18,1
20C 10dph 1,11.62165897,T,1,exp3,nhe3,400uatm,C,20C,M,8.2,0.02,345,15,19.7,0.2,31,8.69,0.15,23.6,0.4,2048,29,1833,3,345,15,160,6
20C 10dph 2,21.32335603,T,2,exp3,nhe3,400uatm,C,20C,M,8.2,0.02,345,15,19.7,0.2,31,8.69,0.15,23.6,0.4,2048,29,1833,3,345,15,160,6
20C 10dph 3,7.431012203,T,3,exp3,nhe3,400uatm,C,20C,M,8.2,0.02,345,15,19.7,0.2,31,8.69,0.15,23.6,0.4,2048,29,1833,3,345,15,160,6
20C 10dph 4,2.209447432,T,4,exp3,nhe3,400uatm,C,20C,M,8.2,0.02,345,15,19.7,0.2,31,8.69,0.15,23.6,0.4,2048,29,1833,3,345,15,160,6
20C 10dph 5,1.712289553,T,5,exp3,nhe3,400uatm,C,20C,M,8.2,0.02,345,15,19.7,0.2,31,8.69,0.15,23.6,0.4,2048,29,1833,3,345,15,160,6
20C 1dph 1,3.33953993,Y,1,exp3,nhe3,400uatm,C,20C,M,8.2,0.02,345,15,19.7,0.2,31,8.69,0.15,23.6,0.4,2048,29,1833,3,345,15,160,6
20C 1dph 2,1.976703825,Y,2,exp3,nhe3,400uatm,C,20C,M,8.2,0.02,345,15,19.7,0.2,31,8.69,0.15,23.6,0.4,2048,29,1833,3,345,15,160,6
20C 1dph 3,3.127272738,Y,3,exp3,nhe3,400uatm,C,20C,M,8.2,0.02,345,15,19.7,0.2,31,8.69,0.15,23.6,0.4,2048,29,1833,3,345,15,160,6
20C 1dph 4,0.968510507,Y,4,exp3,nhe3,400uatm,C,20C,M,8.2,0.02,345,15,19.7,0.2,31,8.69,0.15,23.6,0.4,2048,29,1833,3,345,15,160,6
20C 1dph 5,1.786544033,Y,5,exp3,nhe3,400uatm,C,20C,M,8.2,0.02,345,15,19.7,0.2,31,8.69,0.15,23.6,0.4,2048,29,1833,3,345,15,160,6
20H 10dph 1,1.746059163,T,1,exp3,nhe3,2200uatm,H,20C,M,7.51,0.03,1964,109,19.6,0.3,31,8.33,0.15,22.6,0.4,2031,14,2039,10,1957,108,38,2
20H 10dph 2,1.322306656,T,2,exp3,nhe3,2200uatm,H,20C,M,7.51,0.03,1964,109,19.6,0.3,31,8.33,0.15,22.6,0.4,2031,14,2039,10,1957,108,38,2
20H 10dph 3,1.79440211,T,3,exp3,nhe3,2200uatm,H,20C,M,7.51,0.03,1964,109,19.6,0.3,31,8.33,0.15,22.6,0.4,2031,14,2039,10,1957,108,38,2
20H 10dph 4,1.414981795,T,4,exp3,nhe3,2200uatm,H,20C,M,7.51,0.03,1964,109,19.6,0.3,31,8.33,0.15,22.6,0.4,2031,14,2039,10,1957,108,38,2
20H 10dph 5,5.753246722,T,5,exp3,nhe3,2200uatm,H,20C,M,7.51,0.03,1964,109,19.6,0.3,31,8.33,0.15,22.6,0.4,2031,14,2039,10,1957,108,38,2
20H 1dph 1,1.010664163,Y,1,exp3,nhe3,2200uatm,H,20C,M,7.51,0.03,1964,109,19.6,0.3,31,8.33,0.15,22.6,0.4,2031,14,2039,10,1957,108,38,2
20H 1dph 2,2.589270241,Y,2,exp3,nhe3,2200uatm,H,20C,M,7.51,0.03,1964,109,19.6,0.3,31,8.33,0.15,22.6,0.4,2031,14,2039,10,1957,108,38,2
20H 1dph 3,1.211736788,Y,3,exp3,nhe3,2200uatm,H,20C,M,7.51,0.03,1964,109,19.6,0.3,31,8.33,0.15,22.6,0.4,2031,14,2039,10,1957,108,38,2
20H 1dph 4,0.953962765,Y,4,exp3,nhe3,2200uatm,H,20C,M,7.51,0.03,1964,109,19.6,0.3,31,8.33,0.15,22.6,0.4,2031,14,2039,10,1957,108,38,2
20H 1dph 5,2.421234848,Y,5,exp3,nhe3,2200uatm,H,20C,M,7.51,0.03,1964,109,19.6,0.3,31,8.33,0.15,22.6,0.4,2031,14,2039,10,1957,108,38,2
20VH 10dph 1,3.497116696,T,1,exp3,nhe3,4200uatm,VH,20C,M,7.21,0.02,4066,227,19.7,0.2,31,8.13,0.18,22.1,0.5,2058,6,2153,37,4063,226,20,1
20VH 10dph 2,4.062695025,T,2,exp3,nhe3,4200uatm,VH,20C,M,7.21,0.02,4066,227,19.7,0.2,31,8.13,0.18,22.1,0.5,2058,6,2153,37,4063,226,20,1
20VH 10dph 3,10.65307752,T,3,exp3,nhe3,4200uatm,VH,20C,M,7.21,0.02,4066,227,19.7,0.2,31,8.13,0.18,22.1,0.5,2058,6,2153,37,4063,226,20,1
20VH 10dph 4,3.742559617,T,4,exp3,nhe3,4200uatm,VH,20C,M,7.21,0.02,4066,227,19.7,0.2,31,8.13,0.18,22.1,0.5,2058,6,2153,37,4063,226,20,1
20VH 10dph 5,15.54916202,T,5,exp3,nhe3,4200uatm,VH,20C,M,7.21,0.02,4066,227,19.7,0.2,31,8.13,0.18,22.1,0.5,2058,6,2153,37,4063,226,20,1
20VH 1dph 1,2.424511182,Y,1,exp3,nhe3,4200uatm,VH,20C,M,7.21,0.02,4066,227,19.7,0.2,31,8.13,0.18,22.1,0.5,2058,6,2153,37,4063,226,20,1
20VH 1dph 2,2.095280856,Y,2,exp3,nhe3,4200uatm,VH,20C,M,7.21,0.02,4066,227,19.7,0.2,31,8.13,0.18,22.1,0.5,2058,6,2153,37,4063,226,20,1
20VH 1dph 3,6.066755157,Y,3,exp3,nhe3,4200uatm,VH,20C,M,7.21,0.02,4066,227,19.7,0.2,31,8.13,0.18,22.1,0.5,2058,6,2153,37,4063,226,20,1
20VH 1dph 4,1.8474703,Y,4,exp3,nhe3,4200uatm,VH,20C,M,7.21,0.02,4066,227,19.7,0.2,31,8.13,0.18,22.1,0.5,2058,6,2153,37,4063,226,20,1
20VH 1dph 5,4.620526978,Y,5,exp3,nhe3,4200uatm,VH,20C,M,7.21,0.02,4066,227,19.7,0.2,31,8.13,0.18,22.1,0.5,2058,6,2153,37,4063,226,20,1
24C 10dph 1,5.238737355,T,1,exp3,nhe3,400uatm,C,24C,H,8.22,0.02,331,14,23.7,0.2,31,7.55,0.17,22,0.5,2044,9,1798,8,330,14,185,5
24C 10dph 2,3.354226377,T,2,exp3,nhe3,400uatm,C,24C,H,8.22,0.02,331,14,23.7,0.2,31,7.55,0.17,22,0.5,2044,9,1798,8,330,14,185,5
24C 10dph 3,3.075024291,T,3,exp3,nhe3,400uatm,C,24C,H,8.22,0.02,331,14,23.7,0.2,31,7.55,0.17,22,0.5,2044,9,1798,8,330,14,185,5
24C 10dph 4,8.201572556,T,4,exp3,nhe3,400uatm,C,24C,H,8.22,0.02,331,14,23.7,0.2,31,7.55,0.17,22,0.5,2044,9,1798,8,330,14,185,5
24C 10dph 5,10.56766212,T,5,exp3,nhe3,400uatm,C,24C,H,8.22,0.02,331,14,23.7,0.2,31,7.55,0.17,22,0.5,2044,9,1798,8,330,14,185,5
24C 1dph 1,1.917057115,Y,1,exp3,nhe3,400uatm,C,24C,H,8.22,0.02,331,14,23.7,0.2,31,7.55,0.17,22,0.5,2044,9,1798,8,330,14,185,5
24C 1dph 2,3.077027356,Y,2,exp3,nhe3,400uatm,C,24C,H,8.22,0.02,331,14,23.7,0.2,31,7.55,0.17,22,0.5,2044,9,1798,8,330,14,185,5
24C 1dph 3,2.952635923,Y,3,exp3,nhe3,400uatm,C,24C,H,8.22,0.02,331,14,23.7,0.2,31,7.55,0.17,22,0.5,2044,9,1798,8,330,14,185,5
24C 1dph 4,5.915502474,Y,4,exp3,nhe3,400uatm,C,24C,H,8.22,0.02,331,14,23.7,0.2,31,7.55,0.17,22,0.5,2044,9,1798,8,330,14,185,5
24C 1dph 5,2.253156303,Y,5,exp3,nhe3,400uatm,C,24C,H,8.22,0.02,331,14,23.7,0.2,31,7.55,0.17,22,0.5,2044,9,1798,8,330,14,185,5
24H 10dph 1,14.11802492,T,1,exp3,nhe3,2200uatm,H,24C,H,7.49,0.02,2157,92,23.7,0.3,31,7.69,0.14,22.4,0.4,2048,22,2050,25,2151,92,42,1
24H 10dph 2,2.306878799,T,2,exp3,nhe3,2200uatm,H,24C,H,7.49,0.02,2157,92,23.7,0.3,31,7.69,0.14,22.4,0.4,2048,22,2050,25,2151,92,42,1
24H 10dph 3,1.46697059,T,3,exp3,nhe3,2200uatm,H,24C,H,7.49,0.02,2157,92,23.7,0.3,31,7.69,0.14,22.4,0.4,2048,22,2050,25,2151,92,42,1
24H 10dph 4,1.75743228,T,4,exp3,nhe3,2200uatm,H,24C,H,7.49,0.02,2157,92,23.7,0.3,31,7.69,0.14,22.4,0.4,2048,22,2050,25,2151,92,42,1
24H 10dph 5,1.985452622,T,5,exp3,nhe3,2200uatm,H,24C,H,7.49,0.02,2157,92,23.7,0.3,31,7.69,0.14,22.4,0.4,2048,22,2050,25,2151,92,42,1
24H 1dph 1,10.41871319,Y,1,exp3,nhe3,2200uatm,H,24C,H,7.49,0.02,2157,92,23.7,0.3,31,7.69,0.14,22.4,0.4,2048,22,2050,25,2151,92,42,1
24H 1dph 2,0.819930798,Y,2,exp3,nhe3,2200uatm,H,24C,H,7.49,0.02,2157,92,23.7,0.3,31,7.69,0.14,22.4,0.4,2048,22,2050,25,2151,92,42,1
24H 1dph 3,1.28228542,Y,3,exp3,nhe3,2200uatm,H,24C,H,7.49,0.02,2157,92,23.7,0.3,31,7.69,0.14,22.4,0.4,2048,22,2050,25,2151,92,42,1
24H 1dph 4,2.384513894,Y,4,exp3,nhe3,2200uatm,H,24C,H,7.49,0.02,2157,92,23.7,0.3,31,7.69,0.14,22.4,0.4,2048,22,2050,25,2151,92,42,1
24H 1dph 5,1.596315762,Y,5,exp3,nhe3,2200uatm,H,24C,H,7.49,0.02,2157,92,23.7,0.3,31,7.69,0.14,22.4,0.4,2048,22,2050,25,2151,92,42,1
24VH 10dph 1,2.042503825,T,1,exp3,nhe3,4200uatm,VH,24C,H,7.2,0.02,4339,169,23.6,0.2,31,7.98,0.14,23.2,0.4,2059,51,2140,8,4325,169,22,1
24VH 10dph 2,1.069218952,T,2,exp3,nhe3,4200uatm,VH,24C,H,7.2,0.02,4339,169,23.6,0.2,31,7.98,0.14,23.2,0.4,2059,51,2140,8,4325,169,22,1
24VH 10dph 3,12.16451416,T,3,exp3,nhe3,4200uatm,VH,24C,H,7.2,0.02,4339,169,23.6,0.2,31,7.98,0.14,23.2,0.4,2059,51,2140,8,4325,169,22,1
24VH 10dph 4,2.40821806,T,4,exp3,nhe3,4200uatm,VH,24C,H,7.2,0.02,4339,169,23.6,0.2,31,7.98,0.14,23.2,0.4,2059,51,2140,8,4325,169,22,1
24VH 10dph 5,3.50428252,T,5,exp3,nhe3,4200uatm,VH,24C,H,7.2,0.02,4339,169,23.6,0.2,31,7.98,0.14,23.2,0.4,2059,51,2140,8,4325,169,22,1
24VH 1dph 1,1.05651343,Y,1,exp3,nhe3,4200uatm,VH,24C,H,7.2,0.02,4339,169,23.6,0.2,31,7.98,0.14,23.2,0.4,2059,51,2140,8,4325,169,22,1
24VH 1dph 2,1.200275141,Y,2,exp3,nhe3,4200uatm,VH,24C,H,7.2,0.02,4339,169,23.6,0.2,31,7.98,0.14,23.2,0.4,2059,51,2140,8,4325,169,22,1
24VH 1dph 3,3.060570656,Y,3,exp3,nhe3,4200uatm,VH,24C,H,7.2,0.02,4339,169,23.6,0.2,31,7.98,0.14,23.2,0.4,2059,51,2140,8,4325,169,22,1
24VH 1dph 4,2.66242171,Y,4,exp3,nhe3,4200uatm,VH,24C,H,7.2,0.02,4339,169,23.6,0.2,31,7.98,0.14,23.2,0.4,2059,51,2140,8,4325,169,22,1
24VH 1dph 5,1.860623067,Y,5,exp3,nhe3,4200uatm,VH,24C,H,7.2,0.02,4339,169,23.6,0.2,31,7.98,0.14,23.2,0.4,2059,51,2140,8,4325,169,22,1
17C 10dph 1,0.324841618,T,1,exp2,nhe3,400uatm,C,17C,L,8.17,0.04,341,NA,16.9,0.3,31,8.53,0.16,22,0.4,2059,NA,1852,NA,340,NA,147.3,NA
17C 10dph 2,0.54292451,T,2,exp2,nhe3,400uatm,C,17C,L,8.17,0.04,341,NA,16.9,0.3,31,8.53,0.16,22,0.4,2059,NA,1852,NA,340,NA,147.3,NA
17C 10dph 3,0.856785587,T,3,exp2,nhe3,400uatm,C,17C,L,8.17,0.04,341,NA,16.9,0.3,31,8.53,0.16,22,0.4,2059,NA,1852,NA,340,NA,147.3,NA
17C 10dph 4,0.415705722,T,4,exp2,nhe3,400uatm,C,17C,L,8.17,0.04,341,NA,16.9,0.3,31,8.53,0.16,22,0.4,2059,NA,1852,NA,340,NA,147.3,NA
17C 10dph 5,2.089269309,T,5,exp2,nhe3,400uatm,C,17C,L,8.17,0.04,341,NA,16.9,0.3,31,8.53,0.16,22,0.4,2059,NA,1852,NA,340,NA,147.3,NA
17C 10dph 6,1.511698386,T,6,exp2,nhe3,400uatm,C,17C,L,8.17,0.04,341,NA,16.9,0.3,31,8.53,0.16,22,0.4,2059,NA,1852,NA,340,NA,147.3,NA
17C 10dph 7,0.555939867,T,7,exp2,nhe3,400uatm,C,17C,L,8.17,0.04,341,NA,16.9,0.3,31,8.53,0.16,22,0.4,2059,NA,1852,NA,340,NA,147.3,NA
17C 10dph 8,0.240585376,T,8,exp2,nhe3,400uatm,C,17C,L,8.17,0.04,341,NA,16.9,0.3,31,8.53,0.16,22,0.4,2059,NA,1852,NA,340,NA,147.3,NA
17H 10dph 1,2.274200539,T,1,exp2,nhe3,2200uatm,H,17C,L,7.47,0.09,1869,NA,17.1,0.2,31,8.88,0.12,23,0.3,2023,NA,2037,NA,1862.6,NA,35.3,NA
17H 10dph 2,4.848787568,T,2,exp2,nhe3,2200uatm,H,17C,L,7.47,0.09,1869,NA,17.1,0.2,31,8.88,0.12,23,0.3,2023,NA,2037,NA,1862.6,NA,35.3,NA
17H 10dph 3,1.639889868,T,3,exp2,nhe3,2200uatm,H,17C,L,7.47,0.09,1869,NA,17.1,0.2,31,8.88,0.12,23,0.3,2023,NA,2037,NA,1862.6,NA,35.3,NA
17H 10dph 4,1.673546903,T,4,exp2,nhe3,2200uatm,H,17C,L,7.47,0.09,1869,NA,17.1,0.2,31,8.88,0.12,23,0.3,2023,NA,2037,NA,1862.6,NA,35.3,NA
17H 10dph 5,3.411930838,T,5,exp2,nhe3,2200uatm,H,17C,L,7.47,0.09,1869,NA,17.1,0.2,31,8.88,0.12,23,0.3,2023,NA,2037,NA,1862.6,NA,35.3,NA
17H 10dph 6,1.847276505,T,6,exp2,nhe3,2200uatm,H,17C,L,7.47,0.09,1869,NA,17.1,0.2,31,8.88,0.12,23,0.3,2023,NA,2037,NA,1862.6,NA,35.3,NA
17H 10dph 7,4.464977911,T,7,exp2,nhe3,2200uatm,H,17C,L,7.47,0.09,1869,NA,17.1,0.2,31,8.88,0.12,23,0.3,2023,NA,2037,NA,1862.6,NA,35.3,NA
17H 10dph 8,1.866000195,T,8,exp2,nhe3,2200uatm,H,17C,L,7.47,0.09,1869,NA,17.1,0.2,31,8.88,0.12,23,0.3,2023,NA,2037,NA,1862.6,NA,35.3,NA
17VH 10dph 1,4.819236442,T,1,exp2,nhe3,4200uatm,VH,17C,L,7.22,0.07,4200,NA,17,0.2,31,8.98,0.12,23.2,0.3,2044,NA,2159,NA,3921.6,NA,17.8,NA
17VH 10dph 2,5.366619826,T,2,exp2,nhe3,4200uatm,VH,17C,L,7.22,0.07,4200,NA,17,0.2,31,8.98,0.12,23.2,0.3,2044,NA,2159,NA,3921.6,NA,17.8,NA
17VH 10dph 3,6.201549475,T,3,exp2,nhe3,4200uatm,VH,17C,L,7.22,0.07,4200,NA,17,0.2,31,8.98,0.12,23.2,0.3,2044,NA,2159,NA,3921.6,NA,17.8,NA
17VH 10dph 4,4.012634025,T,4,exp2,nhe3,4200uatm,VH,17C,L,7.22,0.07,4200,NA,17,0.2,31,8.98,0.12,23.2,0.3,2044,NA,2159,NA,3921.6,NA,17.8,NA
17VH 10dph 5,3.567853279,T,5,exp2,nhe3,4200uatm,VH,17C,L,7.22,0.07,4200,NA,17,0.2,31,8.98,0.12,23.2,0.3,2044,NA,2159,NA,3921.6,NA,17.8,NA
17VH 10dph 6,7.340276619,T,6,exp2,nhe3,4200uatm,VH,17C,L,7.22,0.07,4200,NA,17,0.2,31,8.98,0.12,23.2,0.3,2044,NA,2159,NA,3921.6,NA,17.8,NA
17VH 10dph 7,2.505592559,T,7,exp2,nhe3,4200uatm,VH,17C,L,7.22,0.07,4200,NA,17,0.2,31,8.98,0.12,23.2,0.3,2044,NA,2159,NA,3921.6,NA,17.8,NA
17VH 10dph 8,1.573151338,T,8,exp2,nhe3,4200uatm,VH,17C,L,7.22,0.07,4200,NA,17,0.2,31,8.98,0.12,23.2,0.3,2044,NA,2159,NA,3921.6,NA,17.8,NA
20C 10dph 1,5.17453674,T,1,exp2,nhe3,400uatm,C,20C,M,8.13,0.06,373,NA,20.2,0.3,31,8.94,0.11,24.5,0.3,2038,NA,1827,NA,371.5,NA,150.3,NA
20C 10dph 2,3.784187136,T,2,exp2,nhe3,400uatm,C,20C,M,8.13,0.06,373,NA,20.2,0.3,31,8.94,0.11,24.5,0.3,2038,NA,1827,NA,371.5,NA,150.3,NA
20C 10dph 3,2.17069515,T,3,exp2,nhe3,400uatm,C,20C,M,8.13,0.06,373,NA,20.2,0.3,31,8.94,0.11,24.5,0.3,2038,NA,1827,NA,371.5,NA,150.3,NA
20C 10dph 4,1.415670464,T,4,exp2,nhe3,400uatm,C,20C,M,8.13,0.06,373,NA,20.2,0.3,31,8.94,0.11,24.5,0.3,2038,NA,1827,NA,371.5,NA,150.3,NA
20C 10dph 5,2.854558118,T,5,exp2,nhe3,400uatm,C,20C,M,8.13,0.06,373,NA,20.2,0.3,31,8.94,0.11,24.5,0.3,2038,NA,1827,NA,371.5,NA,150.3,NA
20C 10dph 6,4.408741718,T,6,exp2,nhe3,400uatm,C,20C,M,8.13,0.06,373,NA,20.2,0.3,31,8.94,0.11,24.5,0.3,2038,NA,1827,NA,371.5,NA,150.3,NA
20C 10dph 7,1.455626824,T,7,exp2,nhe3,400uatm,C,20C,M,8.13,0.06,373,NA,20.2,0.3,31,8.94,0.11,24.5,0.3,2038,NA,1827,NA,371.5,NA,150.3,NA
20C 10dph 8,4.040209278,T,8,exp2,nhe3,400uatm,C,20C,M,8.13,0.06,373,NA,20.2,0.3,31,8.94,0.11,24.5,0.3,2038,NA,1827,NA,371.5,NA,150.3,NA
20H 10dph 1,0.454117302,T,1,exp2,nhe3,2200uatm,H,20C,M,7.51,0.05,2184,NA,19.9,0.2,31,8.73,0.15,23.8,0.4,2039,NA,2060,NA,2176.7,NA,34.8,NA
20H 10dph 2,1.906573051,T,2,exp2,nhe3,2200uatm,H,20C,M,7.51,0.05,2184,NA,19.9,0.2,31,8.73,0.15,23.8,0.4,2039,NA,2060,NA,2176.7,NA,34.8,NA
20H 10dph 5,2.533491825,T,5,exp2,nhe3,2200uatm,H,20C,M,7.51,0.05,2184,NA,19.9,0.2,31,8.73,0.15,23.8,0.4,2039,NA,2060,NA,2176.7,NA,34.8,NA
20H 10dph 6,7.671679417,T,6,exp2,nhe3,2200uatm,H,20C,M,7.51,0.05,2184,NA,19.9,0.2,31,8.73,0.15,23.8,0.4,2039,NA,2060,NA,2176.7,NA,34.8,NA
20H 10dph 7,1.305117063,T,7,exp2,nhe3,2200uatm,H,20C,M,7.51,0.05,2184,NA,19.9,0.2,31,8.73,0.15,23.8,0.4,2039,NA,2060,NA,2176.7,NA,34.8,NA
20H 10dph 8,2.775428905,T,8,exp2,nhe3,2200uatm,H,20C,M,7.51,0.05,2184,NA,19.9,0.2,31,8.73,0.15,23.8,0.4,2039,NA,2060,NA,2176.7,NA,34.8,NA
20VH 10dph 1,1.195908499,T,1,exp2,nhe3,4200uatm,VH,20C,M,7.2,0.09,3996,NA,19.9,0.2,31,8.58,0.11,23.4,0.3,2059,NA,2161,NA,3982,NA,20.2,NA
20VH 10dph 2,0.805628331,T,2,exp2,nhe3,4200uatm,VH,20C,M,7.2,0.09,3996,NA,19.9,0.2,31,8.58,0.11,23.4,0.3,2059,NA,2161,NA,3982,NA,20.2,NA
20VH 10dph 3,0.976813288,T,3,exp2,nhe3,4200uatm,VH,20C,M,7.2,0.09,3996,NA,19.9,0.2,31,8.58,0.11,23.4,0.3,2059,NA,2161,NA,3982,NA,20.2,NA
20VH 10dph 4,2.731404675,T,4,exp2,nhe3,4200uatm,VH,20C,M,7.2,0.09,3996,NA,19.9,0.2,31,8.58,0.11,23.4,0.3,2059,NA,2161,NA,3982,NA,20.2,NA
20VH 10dph 5,0.943205369,T,5,exp2,nhe3,4200uatm,VH,20C,M,7.2,0.09,3996,NA,19.9,0.2,31,8.58,0.11,23.4,0.3,2059,NA,2161,NA,3982,NA,20.2,NA
20VH 10dph 6,0.294311632,T,6,exp2,nhe3,4200uatm,VH,20C,M,7.2,0.09,3996,NA,19.9,0.2,31,8.58,0.11,23.4,0.3,2059,NA,2161,NA,3982,NA,20.2,NA
20VH 10dph 7,0.316982123,T,7,exp2,nhe3,4200uatm,VH,20C,M,7.2,0.09,3996,NA,19.9,0.2,31,8.58,0.11,23.4,0.3,2059,NA,2161,NA,3982,NA,20.2,NA
20VH 10dph 8,0.303808887,T,8,exp2,nhe3,4200uatm,VH,20C,M,7.2,0.09,3996,NA,19.9,0.2,31,8.58,0.11,23.4,0.3,2059,NA,2161,NA,3982,NA,20.2,NA
24C 10dph 1,2.557503996,T,1,exp2,nhe3,400uatm,C,24C,H,8.2,0.05,426,NA,24.1,0.2,31,8.05,0.17,23.6,0.5,2044,NA,1828,NA,424.2,NA,154.9,NA
24C 10dph 5,3.047728507,T,5,exp2,nhe3,400uatm,C,24C,H,8.2,0.05,426,NA,24.1,0.2,31,8.05,0.17,23.6,0.5,2044,NA,1828,NA,424.2,NA,154.9,NA
24C 10dph 6,1.671597961,T,6,exp2,nhe3,400uatm,C,24C,H,8.2,0.05,426,NA,24.1,0.2,31,8.05,0.17,23.6,0.5,2044,NA,1828,NA,424.2,NA,154.9,NA
24C 10dph 7,1.824834637,T,7,exp2,nhe3,400uatm,C,24C,H,8.2,0.05,426,NA,24.1,0.2,31,8.05,0.17,23.6,0.5,2044,NA,1828,NA,424.2,NA,154.9,NA
24C 10dph 8,4.64013935,T,8,exp2,nhe3,400uatm,C,24C,H,8.2,0.05,426,NA,24.1,0.2,31,8.05,0.17,23.6,0.5,2044,NA,1828,NA,424.2,NA,154.9,NA
24H 10dph 1,1.241830454,T,1,exp2,nhe3,2200uatm,H,24C,H,7.52,0.04,2043,NA,23.9,0.2,31,8.14,0.17,23.8,0.5,2022,NA,2020,NA,2036.7,NA,42.6,NA
24H 10dph 2,0.570069224,T,2,exp2,nhe3,2200uatm,H,24C,H,7.52,0.04,2043,NA,23.9,0.2,31,8.14,0.17,23.8,0.5,2022,NA,2020,NA,2036.7,NA,42.6,NA
24H 10dph 3,0.946855779,T,3,exp2,nhe3,2200uatm,H,24C,H,7.52,0.04,2043,NA,23.9,0.2,31,8.14,0.17,23.8,0.5,2022,NA,2020,NA,2036.7,NA,42.6,NA
24H 10dph 4,1.010973054,T,4,exp2,nhe3,2200uatm,H,24C,H,7.52,0.04,2043,NA,23.9,0.2,31,8.14,0.17,23.8,0.5,2022,NA,2020,NA,2036.7,NA,42.6,NA
24H 10dph 5,2.82943738,T,5,exp2,nhe3,2200uatm,H,24C,H,7.52,0.04,2043,NA,23.9,0.2,31,8.14,0.17,23.8,0.5,2022,NA,2020,NA,2036.7,NA,42.6,NA
24H 10dph 6,1.562637034,T,6,exp2,nhe3,2200uatm,H,24C,H,7.52,0.04,2043,NA,23.9,0.2,31,8.14,0.17,23.8,0.5,2022,NA,2020,NA,2036.7,NA,42.6,NA
24H 10dph 7,1.343079976,T,7,exp2,nhe3,2200uatm,H,24C,H,7.52,0.04,2043,NA,23.9,0.2,31,8.14,0.17,23.8,0.5,2022,NA,2020,NA,2036.7,NA,42.6,NA
